graph_id,graph_type,graph_seed,num_nodes,num_edges,edge_density,avg_degree,degree_std,max_degree,clustering,qaoa_depth_p,optimizer,topology,noise_setting,depol_1q,depol_2q,readout,shots,exact_expected_ratio,empirical_expected_ratio,expected_cut,optimal_solution_probability,best_ratio,best_cut,quality_drop_from_exact,best_bitstring
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.5828667760130076,0.5828667760130076,7.577268088169099,0.000845585135954512,1.0,13.0,0.0,
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.5828667760130076,0.5849609375,7.6044921875,0.00048828125,1.0,13.0,-0.002094161486992374,1111010000
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,linear,readout,0.0,0.0,0.02,2048,0.5828667760130076,0.5843975360576923,7.59716796875,0.00048828125,1.0,13.0,-0.0015307600446846648,1111010000
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,2,SPSA,linear,combined,0.001,0.01,0.02,2048,0.5828667760130076,0.5873272235576923,7.63525390625,0.00048828125,1.0,13.0,-0.004460447544684665,1111010000
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.8478589944393712,0.8478589944393712,11.022166927711826,0.09447471375535717,1.0,13.0,0.0,
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.8478589944393712,0.7128155048076923,9.2666015625,0.02001953125,1.0,13.0,0.1350434896316789,1111010000
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.8478589944393712,0.8311298076923077,10.8046875,0.078125,1.0,13.0,0.016729186747063474,0000101111
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.8478589944393712,0.7047776442307693,9.162109375,0.01513671875,1.0,13.0,0.1430813502086019,0000101111
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.8336941322271858,0.8336941322271858,10.838023718953416,0.08238376251342015,1.0,13.0,0.0,
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.8336941322271858,0.7062424879807693,9.18115234375,0.0185546875,1.0,13.0,0.12745164424641653,1111010000
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,linear,readout,0.0,0.0,0.02,2048,0.8336941322271858,0.8114858774038461,10.54931640625,0.0732421875,1.0,13.0,0.022208254823339657,1111010000
erdos_renyi_n10_s84,erdos_renyi,84,10,16,0.35555555555555557,3.2,1.5362291495737217,6,0.39,3,SPSA,linear,combined,0.001,0.01,0.02,2048,0.8336941322271858,0.6988431490384616,9.0849609375,0.01611328125,1.0,13.0,0.13485098318872424,1111010000
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.8440836172572262,0.8440836172572262,14.349421493372846,0.03235120103950523,1.0,17.0,0.0,
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.8440836172572262,0.8131318933823529,13.8232421875,0.0224609375,1.0,17.0,0.030951723874873327,1010100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.8440836172572262,0.8321748621323529,14.14697265625,0.03125,1.0,17.0,0.011908755124873327,1010100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.8440836172572262,0.8050896139705882,13.6865234375,0.02001953125,1.0,17.0,0.038994003286638046,0001011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.7058823529411764,0.7058823529411764,11.999999999999998,0.003906249999999988,1.0,17.0,0.0,
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.7058823529411764,0.7052504595588235,11.9892578125,0.00439453125,1.0,17.0,0.0006318933823529216,1110100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,linear,readout,0.0,0.0,0.02,2048,0.7058823529411764,0.7078642003676471,12.03369140625,0.0029296875,1.0,17.0,-0.001981847426470673,0101011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,1,SPSA,linear,combined,0.001,0.01,0.02,2048,0.7058823529411764,0.7078642003676471,12.03369140625,0.0029296875,1.0,17.0,-0.001981847426470673,0101011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.844083623372582,0.844083623372582,14.349421597333894,0.03234737170926993,1.0,17.0,0.0,
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.844083623372582,0.7422162224264706,12.61767578125,0.0087890625,1.0,17.0,0.10186740094611146,1110100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.844083623372582,0.8288143382352942,14.08984375,0.02685546875,1.0,17.0,0.015269285137287869,1010100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.844083623372582,0.7402918198529411,12.5849609375,0.0087890625,1.0,17.0,0.1037918035196409,1010100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.7063991279944343,0.7063991279944343,12.008785175905382,0.0034559533956530233,1.0,17.0,0.0,
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.7063991279944343,0.7104204963235294,12.0771484375,0.00439453125,1.0,17.0,-0.004021368329095165,0001011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,linear,readout,0.0,0.0,0.02,2048,0.7063991279944343,0.7127182904411765,12.1162109375,0.00244140625,1.0,17.0,-0.006319162446742244,0001011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,2,SPSA,linear,combined,0.001,0.01,0.02,2048,0.7063991279944343,0.7090418198529411,12.0537109375,0.00537109375,1.0,17.0,-0.0026426918585068515,0101011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.7381132888248987,0.7381132888248987,12.547925910023277,0.0027414330388937057,1.0,17.0,0.0,
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.7381132888248987,0.7087545955882353,12.048828125,0.0029296875,1.0,17.0,0.029358693236663402,0001011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.7381132888248987,0.7360409007352942,12.5126953125,0.00341796875,1.0,17.0,0.0020723880896045266,0001011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.7381132888248987,0.7072323069852942,12.02294921875,0.001953125,1.0,17.0,0.030880981839604527,0101011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.838854978821364,0.838854978821364,14.260534639963188,0.03311493222797808,1.0,17.0,0.0,
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.838854978821364,0.7323644301470589,12.4501953125,0.0078125,1.0,17.0,0.10649054867430507,0001011100
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,linear,readout,0.0,0.0,0.02,2048,0.838854978821364,0.8266027113970589,14.05224609375,0.0224609375,1.0,17.0,0.012252267424305074,1010100011
erdos_renyi_n10_s168,erdos_renyi,168,10,24,0.5333333333333333,4.8,1.4,7,0.6338095238095238,3,SPSA,linear,combined,0.001,0.01,0.02,2048,0.838854978821364,0.7308421415441176,12.42431640625,0.0078125,1.0,17.0,0.10801283727724631,0001011100
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.7492929021686074,0.7492929021686074,18.732322554215187,0.0008145861691524006,1.0,25.0,0.0,
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.7492929021686074,0.7293359375,18.2333984375,0.0029296875,1.0,25.0,0.019956964668607413,010001111101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.7492929021686074,0.74521484375,18.63037109375,0.00048828125,1.0,25.0,0.004078058418607422,001110100110
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.7492929021686074,0.72296875,18.07421875,0.00244140625,1.0,25.0,0.026324152168607395,100110100010
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.7053652435458644,0.7053652435458644,17.63413108864661,0.005053781776748101,1.0,25.0,0.0,
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.7053652435458644,0.7044921875,17.6123046875,0.00439453125,1.0,25.0,0.0008730560458644065,101110000010
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,linear,readout,0.0,0.0,0.02,2048,0.7053652435458644,0.70798828125,17.69970703125,0.00390625,1.0,25.0,-0.0026230377041356334,010001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,1,SPSA,linear,combined,0.001,0.01,0.02,2048,0.7053652435458644,0.70037109375,17.50927734375,0.00390625,1.0,25.0,0.004994149795864433,110001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.8260222046489192,0.8260222046489192,20.65055511622298,0.03336968486444059,1.0,25.0,0.0,
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.8260222046489192,0.75826171875,18.95654296875,0.0078125,1.0,25.0,0.06776048589891914,110001011001
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.8260222046489192,0.81626953125,20.40673828125,0.02783203125,1.0,25.0,0.009752673398919165,110001011001
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.8260222046489192,0.75658203125,18.91455078125,0.00830078125,1.0,25.0,0.06944017339891917,011001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.7001393989277296,0.7001393989277296,17.50348497319324,0.0024638038206037925,1.0,25.0,0.0,
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.7001393989277296,0.69880859375,17.47021484375,0.00390625,1.0,25.0,0.0013308051777295438,110001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,linear,readout,0.0,0.0,0.02,2048,0.7001393989277296,0.700625,17.515625,0.0009765625,1.0,25.0,-0.00048560107227046956,110001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,2,SPSA,linear,combined,0.001,0.01,0.02,2048,0.7001393989277296,0.701953125,17.548828125,0.00244140625,1.0,25.0,-0.0018137260722703719,101110000010
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.7622275821635185,0.7622275821635185,19.055689554087962,0.009122106045724195,1.0,25.0,0.0,
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.7622275821635185,0.70275390625,17.56884765625,0.00390625,1.0,25.0,0.05947367591351849,001110100010
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.7622275821635185,0.76,19.0,0.009765625,1.0,25.0,0.0022275821635184823,010001111101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.7622275821635185,0.706953125,17.673828125,0.001953125,1.0,25.0,0.05527445716351853,011001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.6965118964284666,0.6965118964284666,17.412797410711665,0.0026403351054325053,1.0,25.0,0.0,
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.6965118964284666,0.700703125,17.517578125,0.00244140625,1.0,25.0,-0.004191228571533423,100110100010
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,linear,readout,0.0,0.0,0.02,2048,0.6965118964284666,0.69515625,17.37890625,0.00244140625,1.0,25.0,0.0013556464284665282,011001011101
erdos_renyi_n12_s7,erdos_renyi,7,12,35,0.5303030303030303,5.833333333333333,1.6244657241348273,8,0.4563492063492063,3,SPSA,linear,combined,0.001,0.01,0.02,2048,0.6965118964284666,0.70025390625,17.50634765625,0.00341796875,1.0,25.0,-0.0037420098215333875,001110100010
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.7125828415455259,0.7125828415455259,16.389405355547094,0.001166490199742163,1.0,23.0,0.0,
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.7125828415455259,0.6908967391304348,15.890625,0.0009765625,1.0,23.0,0.021686102415091058,010011010111
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.7125828415455259,0.7062882133152174,16.24462890625,0.00048828125,1.0,23.0,0.006294628230308463,101100111000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.7125828415455259,0.693741508152174,15.9560546875,0.0029296875,1.0,23.0,0.018841333393351922,101100101100
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.6526610366598288,0.6526610366598288,15.01120384317606,0.001782173501558277,1.0,23.0,0.0,
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.6526610366598288,0.65478515625,15.06005859375,0.00146484375,1.0,23.0,-0.002124119590171225,101100101000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,linear,readout,0.0,0.0,0.02,2048,0.6526610366598288,0.6506029211956522,14.9638671875,0.0009765625,1.0,23.0,0.0020581154641765576,101100111000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,1,SPSA,linear,combined,0.001,0.01,0.02,2048,0.6526610366598288,0.6517280910326086,14.98974609375,0.0,0.9565217391304348,22.0,0.0009329456272201275,010111010011
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.8073311108002852,0.8073311108002852,18.56861554840656,0.0272078597188754,1.0,23.0,0.0,
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.8073311108002852,0.7195567255434783,16.5498046875,0.00634765625,1.0,23.0,0.08777438525680692,010011010011
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.8073311108002852,0.7919921875,18.2158203125,0.02099609375,1.0,23.0,0.01533892330028519,101100111000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.8073311108002852,0.7149923573369565,16.44482421875,0.00537109375,1.0,23.0,0.09233875346332865,101100101100
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.8626698877254563,0.8626698877254563,19.841407417685495,0.10541692908259818,1.0,23.0,0.0,
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.8626698877254563,0.733292289402174,16.86572265625,0.013671875,1.0,23.0,0.12937759832328233,010011010111
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,linear,readout,0.0,0.0,0.02,2048,0.8626698877254563,0.8460215692934783,19.45849609375,0.08203125,1.0,23.0,0.016648318431978004,101100101000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,2,SPSA,linear,combined,0.001,0.01,0.02,2048,0.8626698877254563,0.7259256114130435,16.6962890625,0.01318359375,1.0,23.0,0.13674427631241282,101100101000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.8655979303988756,0.8655979303988756,19.908752399174137,0.1174832426052667,1.0,23.0,0.0,
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.8655979303988756,0.6837211277173914,15.7255859375,0.00439453125,1.0,23.0,0.1818768026814842,010011000111
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.8655979303988756,0.849715523097826,19.54345703125,0.103515625,1.0,23.0,0.015882407301049506,010011010111
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.8655979303988756,0.6844429347826086,15.7421875,0.00634765625,1.0,23.0,0.1811549956162669,101100111000
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.7860533966210322,0.7860533966210322,18.07922812228374,0.027912975201894143,1.0,23.0,0.0,
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.7860533966210322,0.6626613451086957,15.2412109375,0.00341796875,1.0,23.0,0.12339205151233656,101100101100
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,linear,readout,0.0,0.0,0.02,2048,0.7860533966210322,0.7761973505434783,17.8525390625,0.03173828125,1.0,23.0,0.00985604607755397,010011010011
erdos_renyi_n12_s21,erdos_renyi,21,12,30,0.45454545454545453,5.0,1.0,6,0.34722222222222227,3,SPSA,linear,combined,0.001,0.01,0.02,2048,0.7860533966210322,0.6550186820652174,15.0654296875,0.001953125,1.0,23.0,0.13103471455581484,101100111000
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.7047898714861865,0.7047898714861865,16.914956915668476,0.00036721419048857753,1.0,24.0,0.0,
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.7047898714861865,0.6845703125,16.4296875,0.0009765625,1.0,24.0,0.020219558986186548,011000101111
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.7047898714861865,0.7026163736979166,16.86279296875,0.0,0.9583333333333334,23.0,0.002173497788269918,011100101111
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.7047898714861865,0.68328857421875,16.39892578125,0.0,0.9583333333333334,23.0,0.021501297267436548,100111010100
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.6597966681303372,0.6597966681303372,15.835120035128094,0.0002860077570156869,1.0,24.0,0.0,
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.6597966681303372,0.6559041341145834,15.74169921875,0.001953125,1.0,24.0,0.0038925340157538457,100111010000
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,SPSA,linear,readout,0.0,0.0,0.02,2048,0.6597966681303372,0.6614176432291666,15.8740234375,0.0,0.9583333333333334,23.0,-0.0016209750988294136,100111010100
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,1,SPSA,linear,combined,0.001,0.01,0.02,2048,0.6597966681303372,0.6589762369791666,15.8154296875,0.0009765625,1.0,24.0,0.0008204311511705864,011000101111
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,2,COBYLA,linear,noiseless,0.0,0.0,0.0,2048,0.8099406879567868,0.8099406879567868,19.438576510962882,0.0255298236236608,1.0,24.0,0.0,
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,2,COBYLA,linear,depolarizing,0.001,0.01,0.0,2048,0.8099406879567868,0.677001953125,16.248046875,0.00244140625,1.0,24.0,0.13293873483178675,100111010000
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,2,COBYLA,linear,readout,0.0,0.0,0.02,2048,0.8099406879567868,0.79998779296875,19.19970703125,0.02294921875,1.0,24.0,0.009952894988036753,011000101111
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,2,COBYLA,linear,combined,0.001,0.01,0.02,2048,0.8099406879567868,0.6719156901041666,16.1259765625,0.00146484375,1.0,24.0,0.13802499785262012,011000101111
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,2,SPSA,linear,noiseless,0.0,0.0,0.0,2048,0.6459538568978902,0.6459538568978902,15.502892565549365,0.00011331627025861777,1.0,24.0,0.0,
erdos_renyi_n12_s42,erdos_renyi,42,12,31,0.4696969696969697,5.166666666666667,1.6244657241348273,7,0.4976190476190476,2,SPSA,linear,depolarizing,0.001,0.01,0.0,2048,0.6459538568978902,0.6486002604166666,15.56640625,0.0,0.9583333333333334,23.0,-0.00264640351877643,100111110000
