graph_id,graph_type,graph_seed,num_nodes,num_edges,edge_density,avg_degree,degree_std,max_degree,clustering,qaoa_depth_p,optimizer,topology,transpiled_depth,transpiled_cx,transpiled_1q_ops,transpiled_total_ops,cx_per_edge,cx_per_layer,cx_per_edge_per_layer
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,COBYLA,grid,34,33,74,107,2.75,16.5,1.375
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,COBYLA,heavy_hex_like,40,34,81,115,2.8333333333333335,17.0,1.4166666666666667
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,SPSA,all_to_all,52,48,124,172,4.0,24.0,2.0
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,SPSA,linear,117,113,200,313,9.416666666666666,56.5,4.708333333333333
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,SPSA,ring,74,78,151,229,6.5,39.0,3.25
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,SPSA,grid,69,67,135,202,5.583333333333333,33.5,2.7916666666666665
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,2,SPSA,heavy_hex_like,85,80,154,234,6.666666666666667,40.0,3.3333333333333335
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,COBYLA,all_to_all,67,72,116,188,6.0,24.0,2.0
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,COBYLA,linear,160,182,212,394,15.166666666666666,60.666666666666664,5.055555555555555
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,COBYLA,ring,96,120,150,270,10.0,40.0,3.3333333333333335
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,COBYLA,grid,90,103,126,229,8.583333333333334,34.333333333333336,2.861111111111111
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,COBYLA,heavy_hex_like,119,123,160,283,10.25,41.0,3.4166666666666665
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,SPSA,all_to_all,71,72,146,218,6.0,24.0,2.0
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,SPSA,linear,167,184,226,410,15.333333333333334,61.333333333333336,5.111111111111111
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,SPSA,ring,100,120,177,297,10.0,40.0,3.3333333333333335
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,SPSA,grid,94,101,155,256,8.416666666666666,33.666666666666664,2.8055555555555554
random_regular_n8_s168,random_regular,168,8,12,0.42857142857142855,3.0,0.0,3,0.24999999999999997,3,SPSA,heavy_hex_like,124,123,187,310,10.25,41.0,3.4166666666666665
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,all_to_all,44,30,92,122,2.0,30.0,2.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,linear,74,77,129,206,5.133333333333334,77.0,5.133333333333334
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,ring,84,57,144,201,3.8,57.0,3.8
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,grid,78,45,121,166,3.0,45.0,3.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,heavy_hex_like,49,45,93,138,3.0,45.0,3.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,all_to_all,44,30,92,122,2.0,30.0,2.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,linear,74,77,127,204,5.133333333333334,77.0,5.133333333333334
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,ring,84,59,137,196,3.933333333333333,59.0,3.933333333333333
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,grid,65,46,112,158,3.066666666666667,46.0,3.066666666666667
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,heavy_hex_like,77,48,131,179,3.2,48.0,3.2
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,all_to_all,44,30,92,122,2.0,15.0,1.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,linear,90,75,152,227,5.0,37.5,2.5
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,ring,89,61,135,196,4.066666666666666,30.5,2.033333333333333
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,grid,54,43,106,149,2.8666666666666667,21.5,1.4333333333333333
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,heavy_hex_like,92,49,138,187,3.2666666666666666,24.5,1.6333333333333333
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,all_to_all,82,60,154,214,4.0,30.0,2.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,linear,191,177,247,424,11.8,88.5,5.9
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,ring,147,119,206,325,7.933333333333334,59.5,3.966666666666667
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,grid,130,95,186,281,6.333333333333333,47.5,3.1666666666666665
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,heavy_hex_like,139,99,196,295,6.6,49.5,3.3
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,all_to_all,116,90,179,269,6.0,30.0,2.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,linear,259,285,346,631,19.0,95.0,6.333333333333333
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,ring,236,194,264,458,12.933333333333334,64.66666666666667,4.311111111111111
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,grid,171,139,222,361,9.266666666666667,46.333333333333336,3.088888888888889
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,heavy_hex_like,171,156,213,369,10.4,52.0,3.466666666666667
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,all_to_all,120,90,216,306,6.0,30.0,2.0
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,linear,271,293,336,629,19.533333333333335,97.66666666666667,6.511111111111111
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,ring,247,192,293,485,12.8,64.0,4.266666666666667
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,grid,179,134,262,396,8.933333333333334,44.666666666666664,2.977777777777778
random_regular_n10_s7,random_regular,7,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,heavy_hex_like,191,152,259,411,10.133333333333333,50.666666666666664,3.3777777777777778
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,all_to_all,3,0,30,30,0.0,0.0,0.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,linear,3,0,30,30,0.0,0.0,0.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,ring,3,0,30,30,0.0,0.0,0.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,grid,3,0,30,30,0.0,0.0,0.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,heavy_hex_like,3,0,30,30,0.0,0.0,0.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,all_to_all,29,30,92,122,2.0,30.0,2.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,linear,62,58,147,205,3.8666666666666667,58.0,3.8666666666666667
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,ring,47,44,123,167,2.933333333333333,44.0,2.933333333333333
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,grid,48,42,101,143,2.8,42.0,2.8
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,heavy_hex_like,48,39,108,147,2.6,39.0,2.6
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,all_to_all,42,60,120,180,4.0,30.0,2.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,linear,101,131,177,308,8.733333333333333,65.5,4.366666666666666
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,ring,70,90,164,254,6.0,45.0,3.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,grid,65,85,142,227,5.666666666666667,42.5,2.8333333333333335
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,heavy_hex_like,87,88,129,217,5.866666666666666,44.0,2.933333333333333
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,all_to_all,46,60,154,214,4.0,30.0,2.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,linear,105,137,203,340,9.133333333333333,68.5,4.566666666666666
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,ring,75,94,184,278,6.266666666666667,47.0,3.1333333333333333
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,grid,69,83,189,272,5.533333333333333,41.5,2.7666666666666666
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,heavy_hex_like,91,90,158,248,6.0,45.0,3.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,all_to_all,41,60,107,167,4.0,20.0,1.3333333333333333
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,linear,86,133,148,281,8.866666666666667,44.333333333333336,2.9555555555555557
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,ring,69,88,148,236,5.866666666666666,29.333333333333332,1.9555555555555555
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,grid,72,86,135,221,5.733333333333333,28.666666666666668,1.9111111111111112
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,heavy_hex_like,74,85,114,199,5.666666666666667,28.333333333333332,1.8888888888888888
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,SPSA,all_to_all,63,90,216,306,6.0,30.0,2.0
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,SPSA,linear,194,214,254,468,14.266666666666667,71.33333333333333,4.7555555555555555
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,SPSA,ring,105,136,251,387,9.066666666666666,45.333333333333336,3.022222222222222
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,SPSA,grid,100,128,227,355,8.533333333333333,42.666666666666664,2.8444444444444446
random_regular_n10_s21,random_regular,21,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,SPSA,heavy_hex_like,160,128,239,367,8.533333333333333,42.666666666666664,2.8444444444444446
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,all_to_all,32,30,92,122,2.0,30.0,2.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,linear,86,65,137,202,4.333333333333333,65.0,4.333333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,ring,68,63,132,195,4.2,63.0,4.2
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,grid,43,42,100,142,2.8,42.0,2.8
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,COBYLA,heavy_hex_like,76,45,110,155,3.0,45.0,3.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,all_to_all,32,30,92,122,2.0,30.0,2.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,linear,83,63,150,213,4.2,63.0,4.2
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,ring,68,63,130,193,4.2,63.0,4.2
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,grid,56,45,103,148,3.0,45.0,3.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,1,SPSA,heavy_hex_like,73,45,111,156,3.0,45.0,3.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,all_to_all,57,60,117,177,4.0,30.0,2.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,linear,130,151,216,367,10.066666666666666,75.5,5.033333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,ring,112,130,190,320,8.666666666666666,65.0,4.333333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,grid,101,92,137,229,6.133333333333334,46.0,3.066666666666667
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,COBYLA,heavy_hex_like,102,92,146,238,6.133333333333334,46.0,3.066666666666667
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,all_to_all,57,60,117,177,4.0,30.0,2.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,linear,133,153,202,355,10.2,76.5,5.1
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,ring,113,130,187,317,8.666666666666666,65.0,4.333333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,grid,95,94,136,230,6.266666666666667,47.0,3.1333333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,2,SPSA,heavy_hex_like,90,95,146,241,6.333333333333333,47.5,3.1666666666666665
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,all_to_all,81,90,132,222,6.0,30.0,2.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,linear,196,245,269,514,16.333333333333332,81.66666666666667,5.444444444444445
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,ring,158,204,223,427,13.6,68.0,4.533333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,grid,127,143,152,295,9.533333333333333,47.666666666666664,3.1777777777777776
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,COBYLA,heavy_hex_like,140,142,171,313,9.466666666666667,47.333333333333336,3.1555555555555554
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,all_to_all,90,90,216,306,6.0,30.0,2.0
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,linear,205,243,372,615,16.2,81.0,5.4
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,ring,179,204,301,505,13.6,68.0,4.533333333333333
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,grid,150,142,238,380,9.466666666666667,47.333333333333336,3.1555555555555554
random_regular_n10_s42,random_regular,42,10,15,0.3333333333333333,3.0,0.0,3,0.19999999999999998,3,SPSA,heavy_hex_like,165,144,264,408,9.6,48.0,3.2
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,COBYLA,all_to_all,35,30,92,122,2.0,30.0,2.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,COBYLA,linear,87,75,160,235,5.0,75.0,5.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,COBYLA,ring,87,64,143,207,4.266666666666667,64.0,4.266666666666667
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,COBYLA,grid,49,43,109,152,2.8666666666666667,43.0,2.8666666666666667
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,COBYLA,heavy_hex_like,71,49,130,179,3.2666666666666666,49.0,3.2666666666666666
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,SPSA,all_to_all,30,30,45,75,2.0,30.0,2.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,SPSA,linear,82,75,111,186,5.0,75.0,5.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,SPSA,ring,72,60,106,166,4.0,60.0,4.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,SPSA,grid,41,43,65,108,2.8666666666666667,43.0,2.8666666666666667
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,1,SPSA,heavy_hex_like,52,47,75,122,3.1333333333333333,47.0,3.1333333333333333
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,COBYLA,all_to_all,67,60,154,214,4.0,30.0,2.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,COBYLA,linear,153,168,281,449,11.2,84.0,5.6
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,COBYLA,ring,155,132,238,370,8.8,66.0,4.4
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,COBYLA,grid,115,100,182,282,6.666666666666667,50.0,3.3333333333333335
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,COBYLA,heavy_hex_like,124,95,220,315,6.333333333333333,47.5,3.1666666666666665
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,SPSA,all_to_all,67,60,154,214,4.0,30.0,2.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,SPSA,linear,153,168,277,445,11.2,84.0,5.6
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,SPSA,ring,142,132,234,366,8.8,66.0,4.4
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,SPSA,grid,89,94,178,272,6.266666666666667,47.0,3.1333333333333333
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,2,SPSA,heavy_hex_like,106,105,183,288,7.0,52.5,3.5
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,COBYLA,all_to_all,99,90,216,306,6.0,30.0,2.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,COBYLA,linear,199,275,355,630,18.333333333333332,91.66666666666667,6.111111111111111
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,COBYLA,ring,207,202,315,517,13.466666666666667,67.33333333333333,4.488888888888889
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,COBYLA,grid,158,150,255,405,10.0,50.0,3.3333333333333335
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,COBYLA,heavy_hex_like,202,159,269,428,10.6,53.0,3.533333333333333
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,SPSA,all_to_all,95,90,179,269,6.0,30.0,2.0
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,SPSA,linear,245,278,336,614,18.533333333333335,92.66666666666667,6.177777777777778
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,SPSA,ring,203,202,278,480,13.466666666666667,67.33333333333333,4.488888888888889
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,SPSA,grid,156,146,212,358,9.733333333333333,48.666666666666664,3.2444444444444445
random_regular_n10_s84,random_regular,84,10,15,0.3333333333333333,3.0,0.0,3,0.1,3,SPSA,heavy_hex_like,189,158,230,388,10.533333333333333,52.666666666666664,3.511111111111111
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,all_to_all,32,30,93,123,2.0,30.0,2.0
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,linear,58,55,133,188,3.6666666666666665,55.0,3.6666666666666665
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,ring,61,46,133,179,3.066666666666667,46.0,3.066666666666667
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,grid,56,42,113,155,2.8,42.0,2.8
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,COBYLA,heavy_hex_like,43,40,101,141,2.6666666666666665,40.0,2.6666666666666665
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,all_to_all,32,30,93,123,2.0,30.0,2.0
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,linear,56,59,115,174,3.933333333333333,59.0,3.933333333333333
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,ring,63,48,114,162,3.2,48.0,3.2
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,grid,51,42,112,154,2.8,42.0,2.8
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,1,SPSA,heavy_hex_like,53,40,104,144,2.6666666666666665,40.0,2.6666666666666665
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,all_to_all,52,60,156,216,4.0,30.0,2.0
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,linear,107,131,210,341,8.733333333333333,65.5,4.366666666666666
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,ring,97,98,187,285,6.533333333333333,49.0,3.2666666666666666
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,grid,95,84,203,287,5.6,42.0,2.8
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,COBYLA,heavy_hex_like,100,85,167,252,5.666666666666667,42.5,2.8333333333333335
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,all_to_all,52,60,156,216,4.0,30.0,2.0
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,linear,110,135,198,333,9.0,67.5,4.5
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,ring,95,96,195,291,6.4,48.0,3.2
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,grid,114,88,183,271,5.866666666666666,44.0,2.933333333333333
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,2,SPSA,heavy_hex_like,88,88,165,253,5.866666666666666,44.0,2.933333333333333
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,all_to_all,74,90,181,271,6.0,30.0,2.0
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,linear,147,211,265,476,14.066666666666666,70.33333333333333,4.688888888888889
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,ring,128,154,228,382,10.266666666666667,51.333333333333336,3.422222222222222
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,grid,146,134,218,352,8.933333333333334,44.666666666666664,2.977777777777778
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,COBYLA,heavy_hex_like,135,131,202,333,8.733333333333333,43.666666666666664,2.911111111111111
random_regular_n10_s168,random_regular,168,10,15,0.3333333333333333,3.0,0.0,3,0.4,3,SPSA,all_to_all,73,90,171,261,6.0,30.0,2.0
